UNIQUE_ID,ELECTION ID,ELECTION NAME,COUNTY,POLL PLACE ID,POLLING PLACE NAME,VOTER COUNT
47010_91549,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91549,CAFETERIA,329
47010_91142,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91142,COLLIN COUNTY ELECTIONS (MAIN),981
47010_91568,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91568,COMMUNITY CENTER,668
47010_95362,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,95362,COMMUNITY ROOM,696
47010_91584,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91584,COMMUNITY ROOM,1126
47010_96988,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,96988,COMMUNITY ROOM,338
47010_91573,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91573,COMMUNITY ROOM,952
47010_91144,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91144,COMMUNITY ROOM,1334
47010_91572,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91572,COMMUNITY ROOM,707
47010_96551,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,96551,COMMUNITY ROOM,254
47010_91152,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91152,CONFERENCE CENTER,1227
47010_91153,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91153,CONFERENCE CENTER,804
47010_95359,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,95359,CONFERENCE ROOM,854
47010_95342,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,95342,COUNCIL CHAMBERS,215
47010_91580,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91580,COUNCIL CHAMBERS,553
47010_91571,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91571,COUNCIL CHAMBERS,159
47010_91558,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91558,FELLOWSHIP HALL,131
47010_91596,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91596,FELLOWSHIP HALL,513
47010_91594,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91594,GAME ROOM,234
47010_91563,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91563,GYM,211
47010_91544,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91544,GYMNASIUM,465
47010_91579,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91579,GYMNASIUM,929
47010_91578,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91578,GYMNASIUM,145
47010_96556,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,96556,GYMNASIUM,173
47010_94549,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,94549,GYMNASIUM,310
47010_91150,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91150,HALLWAY D ATRIUM,622
47010_91553,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91553,HALLWAY NEAR GYMNASIUM,382
47010_94553,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,94553,LOBBY,100
47010_96554,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,96554,LOBBY,227
47010_91582,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91582,LOBBY,1049
47010_91595,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91595,MAIN HALL,285
47010_91143,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91143,MAIN LOBBY,1275
47010_95345,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,95345,MAIN ROOM,879
47010_96989,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,96989,MAIN ROOM,561
47010_95360,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,95360,MEETING ROOM,1471
47010_94551,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,94551,MULTI-PURPOSE ROOM,100
47010_91576,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91576,"MUNICIPAL COURT ROOM, 1ST FLOOR",895
47010_96631,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,96631,N/A,409
47010_96986,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,96986,N/A,328
47010_96632,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,96632,N/A,109
47010_96630,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,96630,N/A,892
47010_96987,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,96987,N/A,58
47010_96550,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,96550,NA,583
47010_91559,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91559,NORTH GYM,375
47010_91570,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91570,PORTABLE #1 TRAINING ROOM,710
47010_91581,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91581,PROGRAM ROOM,930
47010_91564,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91564,PROGRAM ROOM,911
47010_91591,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91591,ROBERTSON ACTIVITY CENTER,652
47010_96005,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,96005,ROOM E1,396
47010_91149,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91149,ROOM S 126,1157
47010_91550,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91550,SMALL GYM,342
47010_91589,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91589,SMALL GYM,256
47010_91545,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91545,SMALL GYM,231
47010_91147,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91147,SOUTH HALLWAY/LOBBY,1074
47010_91587,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91587,TRAINING ROOM,130
47010_91560,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLIN,91560,TRAINING ROOM,747
47010_95589,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLINGSWORTH,95589,CALVARY BAPTIST CHURCH,63
47010_6466,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLINGSWORTH,6466,DRIVERS LICENSE OFFICE,43
47010_96622,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLINGSWORTH,96622,FIRST UNITED METHODIST CHURCH,64
47010_95590,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLLINGSWORTH,95590,ROCKET HOUSE,86
47010_20697,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLORADO,20697,AGRICULTURE BUILDING,166
47010_20698,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLORADO,20698,BERNARDO FIRE STATION,68
47010_20699,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLORADO,20699,COLORADO CO. SERVICES FACILITY,206
47010_94231,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLORADO,94231,EAGLE LAKE COMMUNITY CENTER,196
47010_18160,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLORADO,18160,FULL GOSPEL CHURCH-FELLOWSHIP HALL,41
47010_20702,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLORADO,20702,ROBERT R. WELLS AIRPORT,37
47010_89608,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLORADO,89608,SHERIDAN COMMUNITY CENTER,119
47010_20701,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLORADO,20701,ST. MARY'S COMMUNITY CENTER,116
47010_20705,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLORADO,20705,ST. PETER AND PAUL CHURCH DINING HALL,178
47010_20706,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLORADO,20706,ST. ROCH'S PARISH HALL,104
47010_20708,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COLORADO,20708,WEIMAR CITY HALL,264
47010_90111,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,90111,AMENITY CENTER,714
47010_90112,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,90112,CIBOLO CREEK COMMUNITY CHURCH,180
47010_6494,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,6494,CITY HALL,632
47010_32524,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,32524,CLUBHOUSE,477
47010_94409,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,94409,CLUBHOUSE,222
47010_6483,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,6483,COMAL COUNTY SENIOR CITIZENS CENTER,515
47010_32960,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,32960,FELLOWSHIP HALL,139
47010_89239,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,89239,FELLOWSHIP HALL,399
47010_95252,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,95252,FIRE STATION NO 4,257
47010_6485,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,6485,FREEDOM FELLOWSHIP,314
47010_96569,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,96569,GRUENE METHODIST CHURCH,649
47010_32957,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,32957,GYM,208
47010_93916,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,93916,IT TRAINING ROOM,596
47010_89241,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,89241,JOHNSON RANCH FIRE STATION,323
47010_94410,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,94410,JP 2 COURTROOM,531
47010_6487,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,6487,LAKESIDE GOLF CLUB,262
47010_94412,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,94412,LARGE ROOM,525
47010_95253,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,95253,LARGE ROOM,599
47010_23723,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,23723,MEETING ROOM,466
47010_32958,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,32958,NEW BRAUNFELS PUBLIC LIBRARY,298
47010_89243,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,89243,NORTH SHORE UNITED METHODIST CHURCH,478
47010_6490,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,6490,PEACE LUTHERAN CHURCH,282
47010_23724,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,23724,REBECCA CREEK BAPTIST CHURCH,351
47010_93917,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,93917,ROOM A,777
47010_6501,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMAL,6501,TOWN HALL,146
47010_6521,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMANCHE,6521,*BEATTIE COMMUNITY CENTER,25
47010_14464,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMANCHE,14464,BAPTIST CHURCH,91
47010_19937,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMANCHE,19937,CITY HALL,99
47010_13334,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMANCHE,13334,CITY HALL,77
47010_6508,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMANCHE,6508,COMANCHE COMMUNITY CENTER,219
47010_13335,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMANCHE,13335,COMMUNITY CENTER,76
47010_6513,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMANCHE,6513,COMMUNITY CENTER,99
47010_95639,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMANCHE,95639,COUNTY ANNEX,169
47010_21892,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMANCHE,21892,DELEON CITY HALL B,337
47010_32534,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMANCHE,32534,FELLOWSHIP HALL,86
47010_24000,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMANCHE,24000,PROMONTORY RV RESORT PAVILLION,57
47010_89264,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COMANCHE,89264,SIPE SPRINGS,28
47010_6527,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CONCHO,6527,CHURCH OF CHRIST,49
47010_96616,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CONCHO,96616,CITY HALL,78
47010_6523,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CONCHO,6523,FIRST BAPTIST CHURCH,26
47010_6524,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CONCHO,6524,LOWAKE COMMUNITY CENTER,40
47010_6526,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CONCHO,6526,LUTHERAN CHURCH,34
47010_11979,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CONCHO,11979,MILLERSVIEW SENIOR CITIZENS BUILDING,28
47010_94912,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CONCHO,94912,"PAINT ROCK, TX",68
47010_6525,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CONCHO,6525,ST. ISIDORE'S CCD BUILDING,45
47010_6535,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,6535,CALLISBURG,361
47010_6537,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,6537,CALLISBURG,159
47010_14116,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,14116,ERA,286
47010_12775,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,12775,GAINESVILLE,349
47010_96835,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,96835,GAINESVILLE,103
47010_6553,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,6553,GAINESVILLE,319
47010_96832,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,96832,GAINESVILLE,130
47010_6536,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,6536,GAINESVILLE,226
47010_6548,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,6548,LAKE KIOWA,529
47010_6546,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,6546,LINDSAY,432
47010_20119,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,20119,MOSS LAKE,99
47010_23936,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,23936,MUENSTER,649
47010_6544,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,6544,MUENSTER,188
47010_20116,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,20116,VALLEY VIEW,431
47010_96833,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COOKE,96833,VALLEY VIEW,394
47010_12711,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CORYELL,12711,CITY HALL,108
47010_6560,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CORYELL,6560,HOLY FAMILY CATHOLIC CHURCH,335
47010_6567,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CORYELL,6567,MAIN ROOM,159
47010_22745,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CORYELL,22745,MAIN ROOM,129
47010_6566,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CORYELL,6566,MAIN ROOM,124
47010_6571,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CORYELL,6571,MAIN ROOM,96
47010_6554,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CORYELL,6554,MAIN ROOM,571
47010_6564,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CORYELL,6564,MEETING ROOM ON LEFT,1155
47010_89691,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COTTLE,89691,COUNTY COURTHOUSE,59
47010_89690,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COTTLE,89690,COUNTY COURTHOUSE,23
47010_89693,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COTTLE,89693,COUNTY COURTHOUSE,47
47010_89692,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,COTTLE,89692,COUNTY COURTHOUSE,66
47010_90091,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CRANE,90091,"COUNTY EXHIBITION BUILDING, BUFFALO ROOM",110
47010_90093,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CRANE,90093,DOROTHEA STREET COMMUNITY BUILDING,52
47010_90090,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CRANE,90090,MOUNTAIN VIEW COMMUNITY BUILDING,122
47010_90092,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CRANE,90092,NORTHSIDE COMMUNITY BUILDING,69
47010_22257,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CROCKETT,22257,CONFERENCE ROOM,32
47010_12566,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CROCKETT,12566,FOYER,46
47010_20495,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CROCKETT,20495,OZONA CIVIC & YOUTH CENTER,67
47010_20494,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CROCKETT,20494,OZONA SENIOR CENTER,50
47010_11974,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CROSBY,11974,COURTHOUSE BASEMENT,78
47010_11975,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CROSBY,11975,LORENZO COMMUNITY CENTER,107
47010_11976,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CROSBY,11976,RALLS CHAMBER OF COMMERCE OFFICE,69
47010_15431,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CROSBY,15431,RALLS HIGH SCHOOL GYM,108
47010_89648,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CULBERSON,89648,CAPITAN ROOM,6
47010_96995,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CULBERSON,96995,ELEMENTARY BUILDING,16
47010_89662,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CULBERSON,89662,METHODIST CHURCH HALL,13
47010_89664,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,CULBERSON,89664,ST. JAMES HALL,11
47010_95899,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAM,95899,ANNEX,85
47010_95898,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAM,95898,BALLROOM,52
47010_90614,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAM,90614,COMMUNITY CENTER,64
47010_95897,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAM,95897,COUNTY COURTROOM - 2ND FLOOR,73
47010_97133,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,97133,#E,616
47010_92875,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92875,1A,27
47010_93303,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93303,1ST FL BALLROOM,298
47010_93002,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93002,1ST FLOOR ENTRANCE FOYER,7
47010_94802,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,94802,1ST FLOOR LOBBY,4
47010_93074,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93074,300 FRONT FOYER,28
47010_93177,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93177,"ACTIVITY BLDG, FELLOWSHIP HALL",135
47010_93293,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93293,ACTIVITY ROOM,73
47010_93069,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93069,ADMIN CONFERENCE ROOM,72
47010_93117,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93117,ANNEX LOBBY,209
47010_93288,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93288,"ART RM, 124/126",189
47010_92931,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92931,ART ROOM A,21
47010_96416,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,96416,ARTS & CRAFT ROOM,30
47010_93275,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93275,ASSEMBLY ROOM,29
47010_93390,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93390,ATRIUM,1148
47010_93146,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93146,ATRIUM,161
47010_93284,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93284,ATRIUM A3,234
47010_93234,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93234,AUDITORIUM,9
47010_92972,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92972,AUDITORIUM,7
47010_93000,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93000,AUDITORIUM,4
47010_92947,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92947,AUDITORIUM,17
47010_92943,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92943,AUDITORIUM,4
47010_93373,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93373,AUDITORIUM,27
47010_92938,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92938,AUDITORIUM,36
47010_92952,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92952,AUDITORIUM,3
47010_93054,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93054,AUDITORIUM,14
47010_93229,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93229,AUDITORIUM,2
47010_93425,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93425,AUDITORIUM,117
47010_93015,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93015,AUDITORIUM,14
47010_93228,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93228,AUDITORIUM,13
47010_92961,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92961,AUDITORIUM,41
47010_92974,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92974,AUDITORIUM,9
47010_93403,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93403,AUDITORIUM,25
47010_92957,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92957,AUDITORIUM,159
47010_93412,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93412,AUDITORIUM,123
47010_96410,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,96410,AUDITORIUM,593
47010_93052,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93052,AUDITORIUM,51
47010_93222,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93222,AUDITORIUM,12
47010_93011,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93011,AUDITORIUM,9
47010_92984,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92984,AUDITORIUM,26
47010_93163,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93163,AUDITORIUM,211
47010_93277,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93277,AUDITORIUM,18
47010_93854,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93854,AUDITORIUM,99
47010_92998,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92998,AUDITORIUM,2
47010_92982,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92982,AUDITORIUM,2
47010_93187,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93187,AUDITORIUM,85
47010_92958,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92958,AUDITORIUM,6
47010_93212,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93212,AUDITORIUM,107
47010_92964,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92964,AUDITORIUM,273
47010_93419,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93419,AUDITORIUM,14
47010_96717,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,96717,AUDITORIUM,142
47010_93230,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93230,AUDITORIUM,94
47010_93255,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93255,AUDITORIUM,65
47010_92921,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92921,AUDITORIUM,393
47010_93189,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93189,AUDITORIUM,60
47010_93183,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93183,AUDITORIUM,36
47010_95972,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,95972,AUDITORIUM,125
47010_92976,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92976,AUDITORIUM,7
47010_92989,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92989,AUDITORIUM,1
47010_92923,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92923,AUDITORIUM,1
47010_93194,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93194,AUDITORIUM,25
47010_92983,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92983,AUDITORIUM,11
47010_92940,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92940,AUDITORIUM,106
47010_92975,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92975,AUDITORIUM,23
47010_93374,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93374,AUDITORIUM,42
47010_93219,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93219,AUDITORIUM,6
47010_93380,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93380,AUDITORIUM,4
47010_92978,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92978,AUDITORIUM,3
47010_93192,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93192,AUDITORIUM,206
47010_93025,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93025,AUDITORIUM,48
47010_92956,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92956,AUDITORIUM,59
47010_92992,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92992,AUDITORIUM,18
47010_93235,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93235,AUDITORIUM,9
47010_93120,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93120,AUDITORIUM,135
47010_92971,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92971,AUDITORIUM,30
47010_93342,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,93342,AUDITORIUM,43
47010_92981,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92981,AUDITORIUM,13
47010_92968,47010,2022 MARCH 1ST REPUBLICAN PRIMARY,DALLAS,92968,AUDITORIUM,45
