FIPSCode,PreferredOrder,State,Jurisdiction,QD1a,QD1_Comment,QD2a,QD2b,QD2c,QD2d,QD2_Other,QD2e,QD2f,QD2g,QD2_Total,QD2g_Other,QD2_Comment,QD3a,QD3_Comment,QD4a,QD4b,QD4c,QD4d,QD4e,QD4f,QD4_Total,QD4_Comment,QD5,QD5_Comment
5505909800,5763,WI,VILLAGE OF BRISTOL - 30104 -  WARDS 4-7,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,3,2,,,3 - Neither difficult nor easy,
5505939225,5803,WI,CITY OF KENOSHA - 30241 -  WARD31,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,10,,0,0,2,0,4,4,,,2 - Somewhat difficult,
5505939225,5804,WI,CITY OF KENOSHA - 30241 -  WARD32,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,10,,0,0,2,0,4,4,,,2 - Somewhat difficult,
5505939225,5805,WI,CITY OF KENOSHA - 30241 -  WARD33,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,10,,0,0,2,0,4,4,,,2 - Somewhat difficult,
5505939225,5807,WI,CITY OF KENOSHA - 30241 -  WARD35,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,10,,0,0,2,0,4,4,,,2 - Somewhat difficult,
5505963300,5767,WI,VILLAGE OF PLEASANT PRAIRIE - 30174 -  Wards 4-5,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,1,4,,,3 - Neither difficult nor easy,
5505963300,5768,WI,VILLAGE OF PLEASANT PRAIRIE - 30174 -  Wards 6-7,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,0,2,5,,,2 - Somewhat difficult,
5505974025,5771,WI,VILLAGE OF SILVER LAKE - 30181 -  Wards 1-3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,0,3,3,,,2 - Somewhat difficult,
5505974650,5756,WI,TOWN OF SOMERS - 30014 -  Wards 1-4,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,0,0,0,6,5,,,1 - Very difficult,
5505974650,5757,WI,"TOWN OF SOMERS - 30014 -  Wards 5-6, 9, 12",1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,0,0,0,6,5,,,1 - Very difficult,
5505974650,5759,WI,"TOWN OF SOMERS - 30014 -  Wards 10, 13",1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,1,0,0,5,5,,,1 - Very difficult,
5505974650,5760,WI,TOWN OF SOMERS - 30014 -  Ward 11,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,1,0,0,5,5,,,1 - Very difficult,
5506112850,5874,WI,VILLAGE OF CASCO - 31111 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,4,,0,0,0,0,2,2,,,3 - Neither difficult nor easy,
5506112875,5866,WI,TOWN OF CASCO - 31006 -  WARDS 1-3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,1,2,,,4 - Somewhat easy,
5506127250,5867,WI,TOWN OF FRANKLIN - 31008 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,0,6,0,,,5 - Very easy,
5506139350,5877,WI,CITY OF KEWAUNEE - 31241 -  WARDS 1 - 5,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,0,5,,,5 - Very easy,
5506146425,5869,WI,TOWN OF LUXEMBURG - 31012 -  WARDS  1 - 3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,2,3,,,5 - Very easy,
5506162625,5871,WI,TOWN OF PIERCE - 31016 -  WARDS 1-2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,4,,0,0,0,0,1,3,,,5 - Very easy,
5506166700,5872,WI,TOWN OF RED RIVER - 31018 -  WARDS 1-3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,3,2,,,4 - Somewhat easy,
5506325325,5882,WI,TOWN OF FARMINGTON - 32010 -  Wards 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,0,4,3,,,5 - Very easy,
5506340775,5902,WI,CITY OF LA CROSSE - 32246 -  WARD 8,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,1,2,0,0,3,3,,,2 - Somewhat difficult,
5506340775,5904,WI,CITY OF LA CROSSE - 32246 -  WARD 10,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,0,0,0,8,3,,,2 - Somewhat difficult,
5506340775,5905,WI,CITY OF LA CROSSE - 32246 -  WARD 11,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,0,0,0,8,3,,,2 - Somewhat difficult,
5506340775,5906,WI,CITY OF LA CROSSE - 32246 -  WARD 12,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,0,0,0,8,3,,,2 - Somewhat difficult,
5506340775,5907,WI,CITY OF LA CROSSE - 32246 -  WARD 13,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,11,,0,0,0,0,8,3,,,2 - Somewhat difficult,
5506340775,5923,WI,CITY OF LA CROSSE - 32246 -  WARD 29,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,0,4,3,,,2 - Somewhat difficult,
5506340775,5924,WI,CITY OF LA CROSSE - 32246 -  WARD 30,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,0,,0,0,0,0,0,0,,,1 - Very difficult,
5506350400,5886,WI,TOWN OF MEDARY - 32018 -  Wards 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,0,7,0,,,3 - Neither difficult nor easy,
5506359925,5925,WI,CITY OF ONALASKA - 32265 -  Ward 1-4,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,0,4,3,,,2 - Somewhat difficult,
5506502650,5946,WI,VILLAGE OF ARGYLE - 33101 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,1,2,,,3 - Neither difficult nor easy,
5506502675,5928,WI,TOWN OF ARGYLE - 33002 -  WARDS 1-3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,2,1,,,1 - Very difficult,
5506506450,5929,WI,TOWN OF BELMONT - 33004 -  WARDS 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,2,1,,,2 - Somewhat difficult,
5506518875,5954,WI,CITY OF DARLINGTON - 33216 -  WARDS 1 - 6,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,17,,0,0,0,0,11,6,,,3 - Neither difficult nor easy,
5506518900,5932,WI,TOWN OF DARLINGTON - 33010 -  WARDS 1-3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,4,,0,0,0,0,2,2,,,3 - Neither difficult nor easy,
5506525475,5934,WI,TOWN OF FAYETTE - 33014 -  WARDS 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,1,0,1,3,,,3 - Neither difficult nor easy,
5506530600,5935,WI,TOWN OF GRATIOT - 33016 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,3,0,,,2 - Somewhat difficult,
5506573825,5955,WI,CITY OF SHULLSBURG - 33281 -  WARDS 1 - 3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,0,0,6,,,2 - Somewhat difficult,
5506573850,5941,WI,TOWN OF SHULLSBURG - 33028 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,1,2,,,3 - Neither difficult nor easy,
5506587275,5944,WI,TOWN OF WILLOW SPRINGS - 33034 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,4,,0,0,0,0,1,3,,,4 - Somewhat easy,
5506588050,5945,WI,TOWN OF WIOTA - 33036 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,0,2,4,,,3 - Neither difficult nor easy,
5506702250,5974,WI,CITY OF ANTIGO - 34201 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,0,3,,,2 - Somewhat difficult,
5506702250,5975,WI,CITY OF ANTIGO - 34201 -  WARD 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,0,3,,,2 - Somewhat difficult,
5506702250,5976,WI,CITY OF ANTIGO - 34201 -  WARD 3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,2,1,,,2 - Somewhat difficult,
5506702250,5977,WI,CITY OF ANTIGO - 34201 -  WARD 4,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,2,1,,,2 - Somewhat difficult,
5506702250,5978,WI,CITY OF ANTIGO - 34201 -  WARD 5,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,1,2,,,2 - Somewhat difficult,
5506702250,5979,WI,CITY OF ANTIGO - 34201 -  WARD 6,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,2,1,,,2 - Somewhat difficult,
5506702250,5980,WI,CITY OF ANTIGO - 34201 -  WARD 7,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,0,3,,,2 - Somewhat difficult,
5506702250,5981,WI,CITY OF ANTIGO - 34201 -  WARD 8,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,1,2,,,2 - Somewhat difficult,
5506702250,5982,WI,CITY OF ANTIGO - 34201 -  WARD 9,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,0,3,,,2 - Somewhat difficult,
5506702275,5958,WI,TOWN OF ANTIGO - 34006 -  Wards 1 - 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,0,3,4,,,2 - Somewhat difficult,
5506742425,5961,WI,TOWN OF LANGLADE - 34012 -  Wards 1 - 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,0,4,2,,,3 - Neither difficult nor easy,
5506761375,5964,WI,TOWN OF PARRISH - 34018 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,2,1,,,1 - Very difficult,
5506761525,5965,WI,TOWN OF PECK - 34020 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,4,,0,0,0,0,2,2,,,1 - Very difficult,
5506781950,5970,WI,TOWN OF UPHAM - 34030 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,8,,0,0,0,0,1,7,,,2 - Somewhat difficult,
5506782825,5971,WI,TOWN OF VILAS - 34032 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,1,2,,,2 - Somewhat difficult,
5506786750,5973,WI,VILLAGE OF WHITE LAKE - 34191 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,3,0,,,3 - Neither difficult nor easy,
5506788450,5972,WI,TOWN OF WOLF RIVER - 34034 -  WARDS 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,0,3,4,,,3 - Neither difficult nor easy,
5506907500,5983,WI,TOWN OF BIRCH - 35002 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,1,2,,,3 - Neither difficult nor easy,
5506917125,5985,WI,TOWN OF CORNING - 35006 -  WARDS 1-2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,3,0,,,5 - Very easy,
5506932650,5986,WI,TOWN OF HARDING - 35008 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,1,2,,,1 - Very difficult,
5506932875,5987,WI,TOWN OF HARRISON - 35010 -  Ward 1- 3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,2,3,,,1 - Very difficult,
5506951250,5999,WI,CITY OF MERRILL - 35251 -  Wards 1-2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,3,2,,,3 - Neither difficult nor easy,
5506951250,6000,WI,CITY OF MERRILL - 35251 -  Wards 3-4,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,0,5,,,3 - Neither difficult nor easy,
5506951250,6001,WI,CITY OF MERRILL - 35251 -  Wards 5-7,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,3,2,,,3 - Neither difficult nor easy,
5506951250,6002,WI,CITY OF MERRILL - 35251 -  Wards 8-9,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,2,3,,,3 - Neither difficult nor easy,
5506951250,6003,WI,CITY OF MERRILL - 35251 -  Wards 10-12,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,3,2,,,3 - Neither difficult nor easy,
5506951250,6006,WI,CITY OF MERRILL - 35251 -  Wards 18-19,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,2,3,,,3 - Neither difficult nor easy,
5506968825,5991,WI,TOWN OF ROCK FALLS - 35018 -  WARDS 1-2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,3,0,,,4 - Somewhat easy,
5506970325,5992,WI,TOWN OF RUSSELL - 35020 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,2,3,,,4 - Somewhat easy,
5506972100,5993,WI,TOWN OF SCHLEY - 35022 -  WARDS 1-2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,3,0,,,3 - Neither difficult nor easy,
5506972300,5994,WI,TOWN OF SCOTT - 35024 -  WARDS 1-2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,0,2,5,,,5 - Very easy,
5506987425,5998,WI,TOWN OF WILSON - 35032 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,3,0,,,3 - Neither difficult nor easy,
5507122275,6013,WI,TOWN OF EATON - 36008 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,4,,0,0,0,0,2,2,,,2 - Somewhat difficult,
5507127125,6030,WI,VILLAGE OF FRANCIS CREEK - 36126 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,0,3,,,5 - Very easy,
5507139525,6038,WI,CITY OF KIEL - MAIN - 36241 -  WARD 1 - 6 & 8,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,25,,0,0,0,0,5,20,,,3 - Neither difficult nor easy,
5507140425,6016,WI,TOWN OF KOSSUTH - 36014 -  Wards 1 - 3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,0,0,7,2,,,3 - Neither difficult nor easy,
5507148500,6041,WI,CITY OF MANITOWOC - 36251 -  WARDS 5 - 6,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,4,1,,,2 - Somewhat difficult,
5507148500,6042,WI,CITY OF MANITOWOC - 36251 -  WARDS 7 - 8,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,1,4,,,2 - Somewhat difficult,
5507148500,6043,WI,CITY OF MANITOWOC - 36251 -  WARDS 9 - 10,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,8,,0,0,0,0,5,3,,,2 - Somewhat difficult,
5507148500,6047,WI,"CITY OF MANITOWOC - 36251 -  WARDS 17 - 18, 21, 23 - 25",1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,1,0,3,3,,,2 - Somewhat difficult,
5507148525,6018,WI,TOWN OF MANITOWOC - 36018 -  WARDS 1-2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,8,,0,0,0,0,2,6,,,5 - Very easy,
5507148575,6019,WI,TOWN OF MANITOWOC RAPIDS - 36020 -  Wards 1 - 5,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,0,0,6,3,,,4 - Somewhat easy,
5507149250,6032,WI,VILLAGE OF MARIBEL - 36147 -  ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,0,6,0,,,1 - Very difficult,
5507157200,6024,WI,TOWN OF NEWTON - 36028 -  Wards 1 - 3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,1,4,,,4 - Somewhat easy,
5507172075,6026,WI,TOWN OF SCHLESWIG - 36032 -  Ward 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,8,,0,0,0,0,0,8,,,5 - Very easy,
5507181300,6027,WI,TOWN OF TWO CREEKS - 36034 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,0,5,,,1 - Very difficult,
5507181325,6049,WI,CITY OF TWO RIVERS - 36286 -  Wards 1 - 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,0,7,0,,,3 - Neither difficult nor easy,
5507181325,6051,WI,CITY OF TWO RIVERS - 36286 -  Wards 5 - 6,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,0,7,0,,,3 - Neither difficult nor easy,
5507181325,6052,WI,CITY OF TWO RIVERS - 36286 -  Wards 7 - 8,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,9,,0,0,0,0,7,2,,,3 - Neither difficult nor easy,
5507182200,6036,WI,VILLAGE OF VALDERS - 36186 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,3,2,,,3 - Neither difficult nor easy,
5507186775,6037,WI,VILLAGE OF WHITELAW - 36191 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,2,3,,,3 - Neither difficult nor easy,
5507303550,6095,WI,VILLAGE OF ATHENS - 37102 -  WARDS 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,2,0,0,3,,,4 - Somewhat easy,
5507306975,6054,WI,TOWN OF BERLIN - 37004 -  WARDS 1-2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,3,0,,,5 - Very easy,
5507307000,6055,WI,TOWN OF BERN - 37006 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,2,1,,,5 - Very easy,
5507307125,6056,WI,TOWN OF BEVENT - 37008 -  Wards 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,0,2,4,,,5 - Very easy,
5507307600,6096,WI,VILLAGE OF BIRNAMWOOD - ALT - 37104 -  Ward 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,1,0,3,1,,,4 - Somewhat easy,
5507309650,6057,WI,TOWN OF BRIGHTON - 37010 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,2,1,,,3 - Neither difficult nor easy,
5507316150,6119,WI,CITY OF COLBY - ALT - 37211 -  WARD 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,0,2,4,,,1 - Very difficult,
5507318950,6060,WI,TOWN OF DAY - 37016 -  Wards 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,0,3,3,,,3 - Neither difficult nor easy,
5507322425,6062,WI,TOWN OF EAU PLEINE - 37020 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,3,0,,,3 - Neither difficult nor easy,
5507322550,6100,WI,VILLAGE OF EDGAR - 37121 -  WARDS 1-2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,10,,0,0,0,0,4,6,,,3 - Neither difficult nor easy,
5507323075,6101,WI,VILLAGE OF ELDERON - 37122 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,1,0,1,1,,,2 - Somewhat difficult,
5507323100,6063,WI,TOWN OF ELDERON - 37022 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,0,3,,,2 - Somewhat difficult,
5507324025,6064,WI,TOWN OF EMMET - 37024 -  Ward 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,0,1,6,,,4 - Somewhat easy,
5507327450,6066,WI,TOWN OF FRANZEN - 37028 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,1,2,,,5 - Very easy,
5507331800,6068,WI,TOWN OF GUENTHER - 37032 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,0,3,,,2 - Somewhat difficult,
5507335500,6073,WI,TOWN OF HOLTON - 37042 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,2,1,,,3 - Neither difficult nor easy,
5507340150,6076,WI,TOWN OF KNOWLTON - 37048 -  Wards 1 - 3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,4,1,,,2 - Somewhat difficult,
5507340550,6104,WI,VILLAGE OF KRONENWETTER - 37145 -  Wards 1 - 5,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,8,,0,0,0,0,7,1,,,2 - Somewhat difficult,
5507340550,6105,WI,VILLAGE OF KRONENWETTER - 37145 -  Wards 6 - 10,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,8,,0,0,0,0,6,2,,,2 - Somewhat difficult,
5507346975,6079,WI,TOWN OF MCMILLAN - 37056 -  WARDS 1-3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,0,1,5,,,4 - Somewhat easy,
5507349100,6106,WI,VILLAGE OF MARATHON CITY - 37151 -  WARD 1-3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,0,3,3,,,3 - Neither difficult nor easy,
5507349675,6120,WI,"CITY OF MARSHFIELD - ALT - 37250 -  WARDS 12, 20, 21, 24",1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,0,4,2,,,4 - Somewhat easy,
5507354500,6121,WI,"CITY OF MOSINEE - 37251 -  WARDS 1,2,6 & 7",1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,0,5,,,1 - Very difficult,
5507354500,6122,WI,CITY OF MOSINEE - 37251 -  WARDS 3-5,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,0,5,,,1 - Very difficult,
5507354525,6080,WI,TOWN OF MOSINEE - 37058 -  Ward 1 - 3,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,0,5,,,4 - Somewhat easy,
5507363500,6082,WI,TOWN OF PLOVER - 37062 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,4,,0,0,0,0,2,2,,,3 - Neither difficult nor easy,
5507366950,6083,WI,TOWN OF REID - 37064 -  Wards 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,1,0,2,0,,,5 - Very easy,
5507367325,6085,WI,TOWN OF RIB MOUNTAIN - 37068 -  WARDS 1-10,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,0,2,4,,,5 - Very easy,
5507367950,6086,WI,TOWN OF RIETBROCK - 37070 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,0,3,,,3 - Neither difficult nor easy,
5507369725,6107,WI,VILLAGE OF ROTHSCHILD - 37176 -  WARD 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,1,,0,0,0,0,1,0,,,3 - Neither difficult nor easy,
5507369725,6108,WI,VILLAGE OF ROTHSCHILD - 37176 -  WARD  3 & 4,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,1,,0,0,1,0,0,0,,,3 - Neither difficult nor easy,
5507369725,6109,WI,VILLAGE OF ROTHSCHILD - 37176 -  WARD 5 & 6,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,1,,0,0,0,0,0,1,,,3 - Neither difficult nor easy,
5507372150,6123,WI,CITY OF SCHOFIELD - 37281 -  Wards 1-4,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,7,,0,0,0,0,2,5,,,5 - Very easy,
5507375425,6088,WI,TOWN OF SPENCER - 37074 -  Wards 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,3,0,,,2 - Somewhat difficult,
5507377150,6090,WI,TOWN OF STETTIN - 37076 -  WARDS 3 & 4,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,3,0,,,2 - Somewhat difficult,
5507379350,6091,WI,TOWN OF TEXAS - 37078 -  WARDS 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,2,3,,,3 - Neither difficult nor easy,
5507384475,6134,WI,CITY OF WAUSAU - 37291 -  WARD 11,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,0,,0,0,0,0,0,0,,,1 - Very difficult,
5507384475,6152,WI,CITY OF WAUSAU - 37291 -  WARD 29,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,0,,0,0,0,0,0,0,,,1 - Very difficult,
5507384475,6154,WI,CITY OF WAUSAU - 37291 -  WARD 31,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,0,,0,0,0,0,0,0,,,1 - Very difficult,
5507384475,6155,WI,CITY OF WAUSAU - 37291 -  WARD 32,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,0,,0,0,0,0,0,0,,,1 - Very difficult,
5507384475,6157,WI,CITY OF WAUSAU - 37291 -  WARD 34,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,0,,0,0,0,0,0,0,,,1 - Very difficult,
5507384475,6158,WI,CITY OF WAUSAU - 37291 -  WARD 35,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,0,,0,0,0,0,0,0,,,1 - Very difficult,
5507386050,6093,WI,TOWN OF WESTON - 37082 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,3,,0,0,0,0,2,1,,,4 - Somewhat easy,
5507501675,6159,WI,TOWN OF AMBERG - 38002 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,4,,0,0,0,0,2,2,,,2 - Somewhat difficult,
5507516250,6180,WI,VILLAGE OF COLEMAN - 38111 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,1,0,2,3,,,3 - Neither difficult nor easy,
5507529775,6164,WI,TOWN OF GOODMAN - 38012 -  Ward 1,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,5,,0,0,0,0,1,4,,,5 - Very easy,
5507551537,6167,WI,TOWN OF MIDDLE INLET - 38018 -  Wards 1 & 2,1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,10,,0,0,0,0,1,9,,,2 - Somewhat difficult,
5507557325,6187,WI,"CITY OF NIAGARA - 38261 -  Wards 1, 2, & 3",1,,1,1,-999999,-999999,,-999999,-999999,-999999,,,,6,,0,0,0,0,2,4,,,1 - Very difficult,
